Unnamed: 0,prev_line,hero_pos,hero_holding,correct_decision,num_players,num_bets,available_moves,pot_size
28322,UTG/2.0bb/CO/6.5bb/SB/18.0bb,UTG,KhKd,33.0bb,3,3,"['allin', '33.0bb', 'fold']",27.5
28323,UTG/2.0bb/CO/call,SB,KdTh,fold,3,1,"['12.0bb', 'fold']",5.5
28324,SB/call/BB/3.0bb/SB/14.0bb/BB/27.0bb,SB,Kh9h,fold,2,3,['fold'],41.0
28325,HJ/2.0bb/BTN/call/SB/call,BB,Ac6c,fold,4,1,"['14.5bb', 'fold']",7.0
28326,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/25.2bb,BB,JhTd,fold,5,4,"['allin', 'fold']",47.8
28327,HJ/2.0bb/CO/call/SB/13.0bb/HJ/24.0bb/CO/allin,SB,AhKc,fold,3,4,"['call', 'fold']",138.0
28328,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/29.2bb/CO/fold/BTN/allin,BB,KhKd,call,4,4,"['call', 'fold']",146.7
28329,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/28.0bb/BTN/fold/SB/allin,BB,AdKd,call,4,4,"['call', 'fold']",144.5
28330,HJ/2.0bb/CO/call/SB/13.0bb/BB/25.0bb/HJ/call/CO/allin,SB,AhAd,call,4,4,"['call', 'fold']",163.0
28331,HJ/2.0bb/BTN/call/SB/13.0bb,BB,Kd8s,fold,4,2,"['25.0bb', 'allin', 'fold']",18.0
28332,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/28.0bb/CO/call/SB/allin,BB,AsAc,call,4,4,"['call', 'fold']",170.0
28333,CO/2.3bb/SB/call,BB,QhQc,11.0bb,3,1,"['11.0bb', 'fold']",5.6
28334,HJ/2.0bb/CO/6.5bb/BTN/13.1bb,HJ,AdJh,fold,3,3,"['allin', 'fold']",23.1
28335,,CO,QhTd,2.3bb,1,0,"['2.3bb', 'fold']",1.5
28336,SB/call,BB,9d6d,5.0bb,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
28337,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BB/26.0bb/UTG/allin/HJ/fold/CO/fold,BB,AsKc,fold,4,5,"['call', 'fold']",147.0
28338,CO/2.3bb/BTN/7.5bb/SB/21.0bb/CO/fold/BTN/allin,SB,AhKc,call,3,4,"['call', 'fold']",124.3
28339,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/fold/CO/allin/SB/fold,BB,QsQd,call,4,3,"['call', 'fold']",118.0
28340,HJ/2.0bb/CO/6.5bb/BTN/13.1bb,BB,QhQd,fold,4,3,"['allin', '25.8bb', 'fold']",23.1
28341,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/call/SB/allin/BB/fold,UTG,QsQd,call,5,3,"['call', 'fold']",147.0
28342,HJ/2.0bb/BTN/allin,SB,Ac5s,fold,3,2,"['call', 'fold']",103.5
28343,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/UTG/29.0bb/CO/call/BTN/fold/SB/allin,UTG,KdKc,fold,4,4,"['call', 'fold']",161.0
28344,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/31.0bb/BTN/allin/SB/fold/BB/fold,CO,As7s,fold,4,4,"['call', 'fold']",147.3
28345,CO/allin,SB,As5h,fold,2,1,"['call', 'fold']",101.5
28346,HJ/allin,BB,7d7c,fold,2,1,"['call', 'fold']",101.5
28347,UTG/2.0bb/BTN/7.5bb/SB/allin,UTG,8d7d,fold,3,3,"['call', 'fold']",110.5
28348,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/31.2bb/SB/allin,BB,QsQc,call,5,4,"['call', 'fold']",151.2
28349,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/call/CO/fold,BTN,QhTh,fold,4,2,['fold'],34.5
28350,HJ/2.0bb/CO/call/SB/allin,BB,Ts8c,fold,4,2,"['call', 'fold']",105.0
28351,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/fold,CO,TsTc,fold,4,2,['fold'],22.0
28352,UTG/2.0bb/CO/allin,BB,9h8d,fold,3,2,"['call', 'fold']",103.5
28353,HJ/2.0bb/BTN/call,BB,KsJs,13.5bb,3,1,"['13.5bb', 'fold']",5.5
28354,HJ/2.0bb/CO/call/BB/13.5bb/HJ/28.0bb/CO/allin,BB,Ac2c,fold,3,4,"['call', 'fold']",142.0
28355,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/call/HJ/fold/CO/allin/BTN/fold/SB/fold,BB,AsAh,call,5,4,"['call', 'fold']",159.7
28356,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BTN/25.0bb,BB,QhJd,fold,5,4,"['allin', 'fold']",49.0
28357,UTG/2.0bb/HJ/6.5bb/UTG/allin,HJ,AhAc,call,2,3,"['call', 'fold']",108.0
28358,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/fold/BTN/fold/SB/allin,BB,TdTc,fold,4,3,"['call', 'fold']",118.5
28359,HJ/2.0bb/CO/call,BTN,KdJc,fold,3,1,"['9.5bb', 'fold']",5.5
28360,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/fold/BTN/call/SB/allin,BB,AsKh,call,4,3,"['call', 'fold']",131.0
28361,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/call/SB/allin,BB,AsKd,call,5,3,"['call', 'fold']",136.0
28362,HJ/2.0bb/BB/12.3bb/HJ/24.9bb/BB/allin,HJ,KsTs,fold,2,4,"['call', 'fold']",125.4
28363,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/HJ/fold/CO/allin/BTN/fold,SB,QsQd,call,4,4,"['call', 'fold']",136.6
28364,CO/2.3bb/BTN/call/SB/12.5bb/CO/allin,BTN,KdQh,fold,3,3,['fold'],115.8
28365,UTG/2.0bb/CO/6.5bb/SB/18.0bb/BB/33.0bb/UTG/fold/CO/fold/SB/allin,BB,AsKs,call,4,5,"['call', 'fold']",141.5
28366,HJ/2.0bb/CO/6.5bb/BB/17.5bb,HJ,Ts9s,fold,3,3,"['allin', '33.9bb', 'fold']",26.5
28367,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/UTG/call/BTN/allin/SB/fold,BB,AdAc,call,4,4,"['call', 'fold']",163.0
28368,UTG/2.0bb/CO/call/BTN/call,BB,Qh9s,fold,4,1,"['14.0bb', 'fold']",7.5
28369,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/fold/BTN/call/SB/call,BB,8h8d,fold,5,3,"['allin', 'fold']",111.6
28370,CO/2.3bb/BTN/7.5bb/SB/call/BB/call/CO/allin,BTN,KcJc,fold,4,3,"['call', 'fold']",122.5
28371,UTG/2.0bb/BTN/7.5bb/SB/20.0bb/UTG/fold/BTN/34.0bb,SB,QsQh,call,3,4,"['allin', 'call', 'fold']",57.0
28372,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/28.0bb/BTN/fold/BB/allin,UTG,KdKc,call,3,4,"['call', 'fold']",130.5
28373,HJ/2.0bb/CO/call/BTN/9.5bb/HJ/call/CO/allin,BTN,KsKh,call,3,3,"['call', 'fold']",120.5
28374,CO/2.3bb/BTN/allin,SB,JhTd,fold,3,2,"['call', 'fold']",103.8
28375,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/fold,CO,8h8c,fold,4,2,['fold'],20.5
28376,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/HJ/fold/CO/allin,BTN,KhKd,call,3,4,"['call', 'fold']",116.6
28377,UTG/2.0bb/HJ/6.5bb/CO/allin,BB,Kd8d,fold,4,3,"['call', 'fold']",110.0
28378,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb,UTG,7d7c,fold,4,2,"['allin', 'call', '29.0bb', 'fold']",22.0
28379,BTN/2.5bb,BB,AdJh,call,2,1,"['call', '13.0bb', 'fold']",4.0
28380,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/fold/CO/allin/BTN/fold,BB,TsTh,fold,4,4,"['call', 'fold']",136.3
28381,UTG/2.0bb/SB/allin,BB,6c4c,fold,3,2,"['call', 'fold']",103.0
28382,HJ/2.0bb/CO/call/SB/13.0bb/BB/25.0bb,HJ,Kh9h,fold,4,3,"['allin', 'fold']",42.0
28383,CO/2.3bb/SB/11.5bb/BB/allin/CO/fold,SB,AsAh,call,3,3,"['call', 'fold']",113.8
28384,UTG/2.0bb/CO/call/SB/12.0bb/BB/24.0bb/UTG/fold/CO/allin/SB/fold,BB,9s9d,fold,4,4,"['call', 'fold']",138.0
28385,CO/2.3bb/BTN/7.5bb,SB,QsQc,21.0bb,3,2,"['21.0bb', 'fold']",11.3
28386,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call,UTG,KcQd,fold,5,2,"['allin', 'fold']",36.0
28387,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/UTG/fold/CO/29.0bb,BTN,QdJd,fold,4,3,['fold'],49.0
28388,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/allin/CO/fold/BTN/fold,SB,KdQc,fold,5,3,"['call', 'fold']",134.0
28389,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/call/BTN/30.0bb/SB/allin,BB,KcJh,fold,4,4,"['call', 'fold']",158.0
28390,CO/2.3bb/BTN/call/SB/call/BB/allin,CO,AhKd,call,4,2,"['call', 'fold']",106.9
28391,UTG/2.0bb,CO,Ad5d,6.5bb,2,1,"['6.5bb', 'fold']",3.5
28392,CO/2.3bb,BB,QsQh,13.5bb,2,1,"['13.5bb', 'call', 'fold']",3.8
28393,HJ/2.0bb/CO/call/SB/13.0bb/BB/25.0bb/HJ/allin/CO/fold/SB/fold,BB,AsAc,call,4,4,"['call', 'fold']",140.0
28394,UTG/2.0bb,SB,6s6d,call,2,1,"['call', '10.0bb', 'fold']",3.5
28395,CO/2.3bb/BTN/call/SB/12.5bb/CO/fold/BTN/allin,SB,JhTh,fold,3,3,"['call', 'fold']",115.8
28396,UTG/2.0bb/SB/10.0bb/BB/20.0bb/UTG/35.0bb,SB,5d4d,fold,3,4,"['allin', 'fold']",65.0
28397,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.0bb/UTG/fold/CO/call/BTN/allin,SB,KcQc,call,5,4,"['call', 'fold']",177.0
28398,HJ/2.0bb/CO/6.5bb/SB/17.5bb/BB/35.0bb,HJ,AcQc,fold,4,4,"['allin', 'fold']",61.0
28399,UTG/2.0bb/HJ/6.5bb/BB/19.0bb/UTG/fold,HJ,AhQh,call,3,3,"['allin', 'call', 'fold']",28.0
28400,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/fold/BTN/call,SB,Kh3h,fold,5,2,['fold'],36.0
28401,UTG/2.0bb/BTN/call/SB/allin/UTG/fold,BTN,QsJs,fold,3,2,"['call', 'fold']",105.0
28402,CO/2.3bb/SB/call/BB/11.0bb/CO/22.0bb/SB/allin,BB,KhJh,call,3,4,"['call', 'fold']",133.0
28403,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb/BTN/fold/SB/allin,BB,QsQd,call,4,4,"['call', 'fold']",143.0
28404,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/UTG/call/CO/allin,BTN,JsJc,fold,4,4,"['call', 'fold']",156.5
28405,UTG/2.0bb/CO/6.5bb/BTN/allin,BB,QsQh,call,4,3,"['call', 'fold']",110.0
28406,HJ/2.0bb/CO/call/SB/allin,HJ,TdTc,call,3,2,"['call', 'fold']",105.0
28407,UTG/2.0bb,CO,Ac5c,6.5bb,2,1,"['6.5bb', 'fold']",3.5
28408,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/BB/call/UTG/call/CO/fold/BTN/allin,SB,KsKc,fold,5,4,"['call', 'fold']",171.0
28409,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/allin/CO/fold/BTN/fold,BB,JhJc,call,4,3,"['call', 'fold']",119.5
28410,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/call/BTN/fold/SB/allin,BB,AdAc,call,4,4,"['call', 'fold']",156.3
28411,UTG/2.0bb/CO/call/SB/call/BB/allin,UTG,Jd9d,fold,4,2,"['call', 'fold']",106.0
28412,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/HJ/allin,CO,3d3c,fold,4,4,['fold'],136.6
28413,UTG/2.0bb/BTN/7.5bb/BB/20.0bb/UTG/fold/BTN/33.0bb,BB,AcJc,fold,3,4,"['allin', 'call', 'fold']",55.5
28414,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.1bb/HJ/fold/CO/call/BTN/fold,SB,9d9c,fold,5,3,"['allin', 'fold']",79.2
28415,SB/allin,BB,AsKc,call,2,1,"['call', 'fold']",101.0
28416,BTN/2.5bb/SB/call/BB/11.0bb/BTN/23.0bb/SB/fold,BB,AdJd,call,3,3,"['allin', 'call', 'fold']",36.5
28417,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/fold/BTN/call/SB/allin,BB,Jd9d,fold,4,3,"['call', 'fold']",131.0
28418,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold/BTN/allin/SB/fold,BB,AcJc,fold,4,3,"['call', 'fold']",118.0
28419,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/UTG/40.0bb/BTN/fold/SB/allin/BB/fold,UTG,AhAd,call,4,5,"['call', 'fold']",167.0
28420,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BTN/25.0bb/BB/allin/UTG/fold,HJ,AdTd,fold,5,5,"['call', 'fold']",148.0
28421,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/fold/BTN/call,SB,3s3d,fold,5,2,['fold'],36.0
28422,HJ/2.0bb,BTN,As7s,7.5bb,2,1,"['7.5bb', 'call', 'fold']",3.5
28423,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/call/BTN/fold,SB,4d4c,fold,5,3,"['allin', 'fold']",82.4
28424,HJ/2.0bb,BB,Kc6c,call,2,1,"['call', '12.3bb', 'fold']",3.5
28425,CO/2.3bb/BB/allin,CO,QsTh,fold,2,2,"['call', 'fold']",102.8
28426,UTG/2.0bb/CO/call/BTN/allin,BB,KcQd,fold,4,2,"['call', 'fold']",105.5
28427,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/call/BTN/allin,SB,9h9c,call,5,3,"['call', 'fold']",147.0
28428,HJ/2.0bb/BTN/7.5bb/BB/21.0bb/HJ/call,BTN,KdQd,fold,3,3,"['allin', 'fold']",50.0
28429,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/28.0bb/CO/allin/SB/fold,BB,TsTd,fold,4,4,"['call', 'fold']",144.0
28430,CO/2.3bb/BTN/call,BB,QdJd,14.0bb,3,1,"['14.0bb', 'fold']",6.1
28431,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/fold/BTN/27.0bb,BB,AhAc,fold,3,3,['fold'],43.5
28432,HJ/2.0bb/CO/call,BTN,AhJd,9.5bb,3,1,"['9.5bb', 'fold']",5.5
28433,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/SB/allin,BB,Ah2h,fold,5,4,"['call', 'fold']",123.5
28434,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/fold/CO/fold/BTN/allin,SB,AhQh,call,4,3,"['call', 'fold']",120.0
28435,HJ/2.0bb/SB/call/BB/11.0bb/HJ/22.0bb/SB/fold,BB,KcJh,fold,3,3,"['allin', 'call', 'fold']",35.0
28436,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb/BTN/allin/SB/fold,BB,AcQh,fold,4,4,"['call', 'fold']",143.0
28437,CO/2.3bb/BTN/call/BB/14.0bb/CO/31.0bb/BTN/allin/BB/fold,CO,AsAd,call,3,4,"['call', 'fold']",145.5
28438,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/call/BTN/allin/SB/fold,BB,AdAc,call,5,4,"['call', 'fold']",185.0
28439,UTG/2.0bb/CO/call,BB,AhQc,14.0bb,3,1,"['14.0bb', 'fold']",5.5
28440,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/24.0bb/BB/allin,UTG,AhAc,call,5,5,"['call', 'fold']",145.5
28441,UTG/2.0bb/HJ/6.5bb,SB,AsKh,20.0bb,3,2,"['20.0bb', 'allin', 'fold']",10.0
28442,BTN/2.5bb/SB/call/BB/11.0bb,BTN,Ad5d,call,3,2,"['23.0bb', 'call', 'fold']",16.0
28443,SB/3.0bb,BB,AhKc,10.0bb,2,1,"['call', '10.0bb', 'fold']",4.0
28444,UTG/2.0bb/CO/call/BTN/call/SB/call,BB,KcJc,15.0bb,5,1,"['15.0bb', 'fold']",9.0
28445,SB/3.0bb,BB,Qs4s,call,2,1,"['call', '10.0bb', 'fold']",4.0
28446,CO/2.3bb/SB/call/BB/11.0bb/CO/fold/SB/26.0bb,BB,AdJd,call,3,3,"['allin', 'call', 'fold']",39.3
28447,CO/2.3bb,BB,QcTd,call,2,1,"['13.5bb', 'call', 'fold']",3.8
28448,SB/call,BB,As7h,check,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
28449,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/call/HJ/fold/BTN/allin,SB,Ac8c,fold,4,4,"['call', 'fold']",144.0
28450,,UTG,KcTc,2.0bb,1,0,"['2.0bb', 'fold']",1.5
28451,UTG/2.0bb/CO/call/SB/allin,BB,6s6c,fold,4,2,"['call', 'fold']",105.0
28452,CO/2.3bb/SB/call,BB,Ad6d,fold,3,1,"['11.0bb', 'fold']",5.6
28453,UTG/2.0bb/CO/6.5bb,BTN,KhKc,13.0bb,3,2,"['13.0bb', 'fold']",10.0
28454,UTG/2.0bb/BTN/7.5bb/UTG/20.0bb,BTN,2s2h,fold,2,3,"['allin', 'call', 'fold']",29.0
28455,HJ/2.0bb/BTN/call/SB/13.0bb/BB/allin,HJ,Js8s,fold,4,3,"['call', 'fold']",117.0
28456,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/HJ/24.0bb,CO,7s7d,fold,3,4,"['allin', 'fold']",45.1
28457,UTG/2.0bb/HJ/6.5bb/CO/allin,SB,AdJd,fold,4,3,"['call', 'fold']",110.0
28458,UTG/2.0bb/CO/call/BB/14.0bb/UTG/call/CO/allin,BB,AcKd,call,3,3,"['call', 'fold']",128.5
28459,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/call/CO/fold/BTN/allin/SB/fold,BB,AsAd,call,5,3,"['call', 'fold']",147.0
28460,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/call/HJ/allin,BTN,KdJd,fold,4,4,"['call', 'fold']",149.5
28461,UTG/2.0bb/BTN/7.5bb/SB/20.0bb/UTG/fold/BTN/allin,SB,QdQc,call,3,4,"['call', 'fold']",123.0
28462,UTG/2.0bb/CO/6.5bb,UTG,AsQs,call,2,2,"['18.0bb', 'allin', 'call', 'fold']",10.0
28463,HJ/2.0bb/CO/call/SB/call,BB,6d5d,15.0bb,4,1,"['15.0bb', 'fold']",7.0
28464,HJ/2.0bb/CO/call/BB/13.5bb/HJ/call,CO,AcQs,fold,3,2,['fold'],29.5
28465,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/fold/CO/29.6bb/BTN/allin,SB,5s4s,fold,4,4,"['call', 'fold']",147.6
28466,UTG/2.0bb/HJ/6.5bb/BB/allin/UTG/fold,HJ,3d3c,fold,3,3,"['call', 'fold']",109.0
28467,HJ/2.0bb,CO,Ah6s,fold,2,1,"['6.5bb', 'fold']",3.5
28468,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/fold/CO/call,BTN,Ah4h,fold,4,3,"['allin', 'fold']",60.6
28469,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/BB/call/UTG/fold,CO,6d5d,fold,5,3,['fold'],59.5
28470,UTG/2.0bb/SB/call/BB/11.0bb/UTG/fold/SB/28.0bb,BB,AdQd,call,3,3,"['allin', 'call', 'fold']",41.0
28471,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/fold,CO,KsJs,fold,4,3,['fold'],38.3
28472,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/allin/CO/fold/BTN/fold,BB,Ac8c,fold,4,3,"['call', 'fold']",118.5
28473,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/call/CO/call/BTN/allin/SB/fold,BB,AsAd,call,5,3,"['call', 'fold']",160.0
28474,HJ/2.0bb/CO/call/BTN/9.5bb/SB/allin,HJ,AdAc,call,4,3,"['call', 'fold']",114.5
28475,UTG/2.0bb/CO/call/SB/call,BB,AsQh,14.0bb,4,1,"['14.0bb', 'fold']",7.0
28476,,HJ,AhQc,2.0bb,1,0,"['2.0bb', 'fold']",1.5
28477,SB/3.0bb/BB/10.0bb,SB,AsTd,21.0bb,2,2,"['21.0bb', 'allin', 'call', 'fold']",13.0
28478,HJ/2.0bb/CO/call/SB/allin,BB,Tc7c,fold,4,2,"['call', 'fold']",105.0
28479,HJ/2.0bb/CO/6.5bb/HJ/19.0bb/CO/allin,HJ,AsAh,call,2,4,"['call', 'fold']",120.5
28480,HJ/2.0bb/CO/call/BTN/call/SB/call,BB,QsQh,16.0bb,5,1,"['16.0bb', 'fold']",9.0
28481,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/fold/BTN/fold,SB,AdQc,fold,4,3,"['allin', 'fold']",44.1
28482,HJ/2.0bb/CO/call/SB/13.0bb/HJ/24.0bb/CO/allin/SB/fold,HJ,AsAh,call,3,4,"['call', 'fold']",138.0
28483,HJ/2.0bb,BB,Jc4c,call,2,1,"['call', '12.3bb', 'fold']",3.5
28484,SB/call,BB,Qh9c,check,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
28485,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/UTG/allin/HJ/fold,CO,AsAd,call,3,4,"['call', 'fold']",122.0
28486,UTG/2.0bb/CO/6.5bb/BB/18.0bb/UTG/33.0bb/CO/fold/BB/allin,UTG,AhAc,call,3,5,"['call', 'fold']",140.0
28487,,HJ,Js9s,2.0bb,1,0,"['2.0bb', 'fold']",1.5
28488,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/call/SB/allin/BB/fold/CO/fold,BTN,JsJc,call,5,3,"['call', 'fold']",147.0
28489,CO/2.3bb/BTN/7.5bb/BB/20.0bb/CO/allin/BTN/fold,BB,Kh6h,fold,3,4,"['call', 'fold']",128.0
28490,UTG/2.0bb/CO/call/SB/12.0bb/UTG/call,CO,6s6c,fold,3,2,['fold'],27.0
28491,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/call/HJ/allin/BTN/fold,SB,KdQd,fold,4,4,"['call', 'fold']",149.5
28492,CO/2.3bb/BTN/call/SB/call,BB,AcTc,14.0bb,4,1,"['14.0bb', 'fold']",7.899999999999999
28493,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/UTG/fold/CO/allin,BTN,KhKd,call,3,4,"['call', 'fold']",116.5
28494,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/fold/BTN/allin/SB/fold,BB,AdKs,call,5,3,"['call', 'fold']",136.0
28495,BTN/2.5bb/SB/call/BB/11.0bb/BTN/call/SB/allin,BB,QsQd,call,3,3,"['call', 'fold']",122.0
28496,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/BB/34.0bb,UTG,TsTh,fold,4,4,"['allin', 'fold']",62.5
28497,UTG/2.0bb/CO/call/BTN/call,SB,KsQs,15.0bb,4,1,"['15.0bb', 'fold']",7.5
28498,UTG/2.0bb,SB,8h4h,fold,2,1,"['call', '10.0bb', 'fold']",3.5
28499,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/call/CO/fold,SB,7h6h,fold,4,2,['fold'],34.0
28500,UTG/2.0bb/HJ/6.5bb/CO/allin/UTG/fold,HJ,AsAh,call,3,3,"['call', 'fold']",110.0
28501,CO/2.3bb,SB,AhKh,11.5bb,2,1,"['11.5bb', 'call', 'fold']",3.8
28502,HJ/2.0bb/CO/6.5bb/BTN/call/BB/allin,HJ,AdAc,call,4,3,"['call', 'fold']",115.5
28503,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold,BTN,As8s,fold,4,2,"['call', 'fold']",20.0
28504,UTG/2.0bb/BTN/allin,BB,QsTs,call,3,2,"['call', 'fold']",103.5
28505,HJ/2.0bb/BTN/call/SB/13.0bb/BB/allin,HJ,AsQd,fold,4,3,"['call', 'fold']",117.0
28506,BTN/2.5bb/SB/call/BB/11.0bb/BTN/call/SB/allin,BB,Tc9h,fold,3,3,"['call', 'fold']",122.0
28507,UTG/2.0bb/CO/call/SB/12.0bb/UTG/call/CO/allin,SB,AdAc,call,3,3,"['call', 'fold']",125.0
28508,HJ/2.0bb/SB/allin,BB,Ac7s,fold,3,2,"['call', 'fold']",103.0
28509,HJ/2.0bb/SB/call/BB/11.0bb/HJ/22.0bb/SB/allin/BB/fold,HJ,As9s,fold,3,4,"['call', 'fold']",133.0
28510,CO/2.3bb/BTN/7.5bb/BB/20.0bb/CO/allin/BTN/fold,BB,AsAh,call,3,4,"['call', 'fold']",128.0
28511,HJ/2.0bb,BB,AcTd,call,2,1,"['call', '12.3bb', 'fold']",3.5
28512,CO/2.3bb/BTN/call/SB/12.5bb/BB/allin,CO,AcKc,call,4,3,"['call', 'fold']",117.1
28513,CO/2.3bb/BB/13.5bb/CO/allin,BB,AdKs,call,2,3,"['call', 'fold']",114.0
28514,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/fold/CO/fold/BTN/allin,BB,AsAd,call,4,3,"['call', 'fold']",118.5
28515,CO/2.3bb/SB/call/BB/11.0bb,CO,8d8c,call,3,2,"['22.0bb', 'call', 'fold']",15.6
28516,UTG/2.0bb/SB/10.0bb/BB/call/UTG/25.0bb/SB/allin,BB,AhAd,fold,3,4,['fold'],135.0
28517,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb,UTG,AcQd,fold,4,3,"['allin', '40.0bb', 'fold']",42.0
28518,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/31.2bb/BTN/allin,SB,8h8c,fold,5,4,"['call', 'fold']",151.2
28519,HJ/2.0bb/BTN/call/SB/13.0bb/HJ/24.9bb/BTN/allin/SB/fold,HJ,ThTd,fold,3,4,"['call', 'fold']",138.9
28520,HJ/2.0bb/CO/call/BTN/9.5bb/HJ/fold/CO/allin,BTN,AsKh,call,3,3,"['call', 'fold']",113.0
28521,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb,BTN,KcTc,fold,4,3,['fold'],45.0
28522,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/HJ/allin,BTN,AhJd,fold,3,4,"['call', 'fold']",129.5
28523,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/call/BTN/fold,SB,TsTd,fold,4,3,"['allin', 'fold']",68.8
28524,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/24.0bb/BB/allin,UTG,AcTs,fold,5,5,"['call', 'fold']",145.5
